,0,1
9361,-3.9251502,-13.108587
9362,-4.0907865,-12.501261
9363,-4.5606346,-5.3189607
9364,-0.27746695,-7.924436
9365,-4.5190015,-5.3076954
9366,-4.622285,-9.98058
9367,-2.1065445,-10.395901
9368,-4.987632,-9.7173815
9369,-7.719409,-9.528729
9370,-8.950841,-10.346956
9371,-4.252021,-2.9552891
9372,-4.2379904,-5.3027797
9373,-4.3245893,-12.837484
9374,-5.781413,-12.188237
9375,-1.397607,-11.106653
9376,-2.1151326,-10.387523
9377,-3.9341993,-13.1256695
9378,-2.985356,-6.6114354
9379,-4.531556,-9.378957
9380,-5.9025536,-11.822086
9381,-3.458687,-12.327879
9382,-4.096802,-13.296022
9383,-4.380221,-11.194398
9384,-5.4708905,-7.407933
9385,-4.184493,-9.92048
9386,-7.6847234,-9.888627
9387,-4.366482,-5.4400783
9388,-0.28066427,-7.938784
9389,-6.694914,-8.0941925
9390,-9.067626,-10.357612
9391,-3.0347505,-6.7204404
9392,-3.690013,-10.715407
9393,-4.320737,-12.840562
9394,-4.1460867,-10.827113
9395,-0.20473182,-7.458076
9396,-3.961025,-10.449838
9397,-4.676687,-6.4090247
9398,-4.1232123,-10.430547
9399,-7.652914,-8.547604
9400,-7.180328,-8.773146
9401,-5.717309,-12.187804
9402,-4.307714,-12.833726
9403,-3.6769478,-13.035081
9404,-0.2613721,-7.9298096
9405,-4.1017385,-13.279772
9406,-4.4844556,-5.333022
9407,-4.117823,-10.500248
9408,-0.11435919,-10.369094
9409,-6.749826,-8.105507
9410,-1.991056,-11.25934
9411,-7.677537,-10.038543
9412,-2.15997,-10.32834
9413,-4.4915457,-5.319212
9414,-3.8302946,-10.41521
9415,-7.260812,-8.780122
9416,-6.582833,-10.648102
9417,0.2643064,-10.629569
9418,-4.9705086,-5.798699
9419,-3.849002,-10.432872
9420,-0.2266416,-7.991019
9421,-4.242146,-11.234326
9422,-0.35296518,-7.8400025
9423,-3.6042354,-10.69024
9424,-4.372045,-11.204164
9425,-4.242118,-2.9331558
9426,-3.890095,-13.044347
9427,-4.2496796,-2.946899
9428,-0.36474365,-7.8346176
9429,-4.1002355,-10.49508
9430,-4.2732716,-3.0036194
9431,-9.021301,-10.428233
9432,-4.265733,-11.778516
9433,-7.676283,-9.996867
9434,-3.9438634,-13.143297
9435,-3.9997735,-13.09032
9436,-3.9273279,-13.012696
9437,-2.129344,-10.359816
9438,-3.0402768,-5.9281254
9439,-7.3189425,-8.858614
9440,-3.8410563,-12.961138
9441,-4.2434883,-2.9364705
9442,-4.3107495,-5.240933
9443,-1.3268718,-11.08236
9444,-0.3642609,-7.6542244
9445,-7.6799245,-10.046008
9446,-7.672207,-9.896512
9447,-2.0939476,-10.369457
9448,-3.819399,-10.390854
9449,-8.22703,-8.499065
9450,-3.0197012,-6.7033496
9451,-6.3485646,-12.776718
9452,-2.4045103,-11.772431
9453,-1.6732949,-10.976112
9454,-0.12756447,-7.8737326
9455,-5.491545,-11.253643
9456,-4.400008,-12.139849
9457,-1.3472074,-11.100534
9458,-4.6541147,-5.108975
9459,-4.1238813,-13.264172
9460,-4.093334,-13.207952
9461,-5.2989526,-6.780444
9462,-4.0695167,-13.257446
9463,-4.2464914,-2.9362955
9464,-4.3884544,-11.235877
9465,-1.3300908,-11.093241
9466,-4.6384416,-9.2645445
9467,-0.21399395,-7.8589916
9468,-4.2517676,-2.9485426
9469,-3.0106637,-6.6442504
9470,-3.9466007,-13.130271
9471,-3.9412422,-13.00639
9472,-7.005635,-10.223248
9473,-4.451522,-9.490901
9474,-8.140214,-8.443076
9475,-4.6002016,-4.930308
9476,-2.9860919,-6.6164765
9477,-4.41769,-9.387243
9478,-5.474435,-7.366272
9479,-5.358561,-10.695925
9480,-0.27225828,-7.83397
9481,-5.4833364,-7.4675546
9482,-0.28567114,-7.9233923
9483,-3.2720675,-7.466968
9484,-4.9410214,-6.4126816
9485,-7.678705,-9.8756275
9486,-5.208126,-9.310913
9487,-3.7273023,-10.736796
9488,-5.602205,-7.5942855
9489,-3.7253923,-10.750584
9490,-5.3165464,-6.8157077
9491,-4.2547107,-2.9471555
9492,-2.0750525,-10.409253
9493,-5.604652,-7.592548
9494,-0.040215515,-7.8451147
9495,-3.0001984,-6.652546
9496,-5.440998,-7.3909025
9497,-4.92755,-5.7615485
9498,-4.243542,-2.9457746
9499,-5.1606765,-9.33262
9500,-4.213784,-10.915657
9501,-8.193596,-8.503991
9502,-4.5974493,-11.115703
9503,-4.7671156,-5.168668
9504,-8.976806,-10.457979
9505,-0.17510998,-7.906685
9506,-4.0303454,-10.83633
9507,-0.23611839,-7.915554
9508,-2.0788968,-10.329839
9509,-8.169223,-8.594967
9510,-0.22934271,-7.413157
9511,-5.6881104,-8.840624
9512,-0.22512418,-10.322623
9513,0.16997676,-10.524636
9514,-8.188788,-8.475477
9515,-4.431046,-10.773654
9516,-2.1779664,-10.437334
9517,-5.689477,-12.159425
9518,-4.714161,-6.452483
9519,-5.1726294,-5.7597933
9520,-4.3911457,-9.352339
9521,-4.8917313,-10.04605
9522,-5.6589117,-12.260867
9523,-0.4813115,-7.960424
9524,-6.7453356,-10.644222
9525,-6.1080623,-9.229188
9526,-8.081486,-8.472578
9527,-7.103346,-9.288988
9528,-4.8992023,-6.2839456
9529,-0.25198707,-7.9695563
9530,-4.9814343,-4.3981175
9531,-5.7371707,-12.241767
9532,-5.7714925,-11.719936
9533,-0.20191927,-7.382183
9534,-4.7699976,-6.404598
9535,-4.8652167,-4.3764935
9536,-0.21288136,-10.341765
9537,-0.2253335,-10.33019
9538,-5.067391,-6.336051
9539,-0.05354101,-7.825744
9540,-4.8652105,-4.3255267
9541,-1.4849229,-8.475003
9542,-9.072476,-10.368169
9543,-0.13779502,-7.884806
9544,-4.252849,-2.94812
9545,-3.9153702,-13.112888
9546,-3.1985428,-7.0643845
9547,-4.0520926,-13.234696
9548,-7.6840887,-9.571559
9549,-9.079513,-10.0444355
9550,-5.0816755,-6.431591
9551,-4.7632813,-6.3668156
9552,-2.9773645,-6.613543
9553,-3.9223187,-13.073031
9554,-3.1985004,-7.1031475
9555,-5.8602357,-8.703583
9556,-0.20149007,-7.953918
9557,-4.2612047,-3.0078082
9558,-6.2754407,-4.6730723
9559,-3.953844,-12.965971
9560,-4.2396636,-10.714069
9561,-8.19892,-8.492843
9562,-3.8804734,-12.968535
9563,-4.880877,-6.349175
9564,-2.0210109,-10.314126
9565,-9.074388,-10.28719
9566,-3.88756,-13.155546
9567,-0.017957428,-10.5742
9568,-4.773195,-5.1904836
9569,-5.6311154,-10.648357
9570,-4.380134,-11.748974
9571,-5.072203,-8.773598
9572,-3.1391206,-6.628406
9573,-3.6999636,-12.999903
9574,-3.9104226,-13.090512
9575,-8.192792,-8.494709
9576,-3.125816,-7.0748806
9577,-4.2620935,-2.9608085
9578,0.24220465,-10.473616
9579,-6.6850195,-10.629899
9580,-4.066545,-13.287233
9581,-5.9277573,-11.829451
9582,-4.609401,-8.95851
9583,-8.186639,-8.525149
9584,-5.674549,-12.112327
9585,-3.7729125,-13.048368
9586,-5.6342773,-7.5952234
9587,-8.196013,-8.489702
9588,-5.724365,-12.18291
9589,-5.621918,-11.302403
9590,-0.5791024,-7.9075456
9591,0.21021658,-10.586825
9592,-4.594972,-5.1284113
9593,-7.079537,-8.537829
9594,-0.18887514,-7.8715143
9595,-4.059181,-13.136046
9596,-4.1521454,-12.359793
9597,-6.487871,-8.580669
9598,-9.290794,-10.593648
9599,0.03897822,-10.535179
9600,-0.21412581,-7.303845
9601,-5.4469333,-7.357266
9602,-5.7934885,-9.100056
9603,0.1738241,-10.507063
9604,-4.832657,-4.5118675
9605,-0.20990859,-7.3538322
9606,-5.445154,-7.3906255
9607,-5.889755,-9.606171
9608,-9.213022,-10.550105
9609,0.11031773,-10.4427805
9610,-4.2641444,-2.9715676
9611,-5.4034705,-7.238226
9612,-0.025172789,-7.8061695
9613,-2.1056113,-10.417894
9614,-0.020824285,-7.79533
9615,-0.37795642,-9.80821
9616,-4.2450128,-2.9989135
9617,-0.21155849,-10.338424
9618,-4.588817,-4.942243
9619,-5.4750047,-7.8777475
9620,-0.35235012,-7.8943996
9621,-4.8420143,-6.2832565
9622,-4.9185896,-3.7586856
9623,-0.39527562,-9.593027
9624,-5.497494,-7.3451595
9625,-0.48698932,-9.869278
9626,-1.5263058,-11.528814
9627,-4.697681,-4.2098274
9628,-5.230796,-5.744388
9629,-5.2011514,-9.327609
9630,-0.2417547,-10.320231
9631,-0.45762587,-9.874145
9632,-0.37555906,-9.735691
9633,-4.92201,-4.315601
9634,-4.673054,-6.425013
9635,-0.52141887,-7.897386
9636,-0.28330812,-7.4237814
9637,-5.2433214,-6.7508564
9638,-5.1752377,-9.455301
9639,-5.6338305,-12.231209
9640,-3.9251552,-13.072576
9641,-5.5539346,-11.24881
9642,-9.852326,-10.654888
9643,-7.2405286,-8.780406
9644,-0.02520566,-7.789947
9645,-0.43773583,-9.862771
9646,0.30499,-10.742759
9647,-7.608457,-9.921528
9648,0.2845317,-10.607791
9649,-0.74215245,-10.822038
9650,-0.2941723,-7.8885064
9651,-2.0557642,-10.446225
9652,-1.7349911,-11.617596
9653,-0.2412556,-10.242642
9654,-4.892076,-4.294821
9655,-6.024057,-10.712386
9656,-8.974437,-10.335679
9657,-4.9043684,-6.3192577
9658,-3.2320704,-6.8748517
9659,-5.2837715,-10.504362
9660,-5.5352297,-10.216905
9661,-4.565787,-4.172786
9662,-0.41961095,-9.86749
9663,-9.045235,-10.449181
9664,0.21776734,-10.572724
9665,-5.6407027,-11.150751
9666,-4.5639315,-10.799806
9667,-0.19811031,-7.4720063
9668,-8.367054,-11.020323
9669,-0.02957871,-10.402739
9670,-0.44733983,-9.838283
9671,-4.844595,-6.2557483
9672,-4.84471,-8.709695
9673,-5.338911,-6.90746
9674,-0.71955144,-10.108901
9675,-5.3136477,-5.7869
9676,-5.4346137,-7.407378
9677,-8.080511,-8.565911
9678,-0.1591961,-7.1089926
9679,-5.8246536,-9.107151
9680,-0.22940163,-7.4718175
9681,-5.5094543,-8.0586815
9682,-4.9286623,-4.320132
9683,-4.9055576,-5.803141
9684,-9.034724,-10.366017
9685,-4.631396,-6.493971
9686,-0.239187,-7.427823
9687,-5.2372327,-5.779498
9688,-5.482573,-7.41816
9689,0.0012786806,-10.605588
9690,-0.22940339,-10.334085
9691,-1.4460721,-11.36997
9692,-3.8765035,-12.954947
9693,-3.122619,-9.293305
9694,-5.1271772,-9.385414
9695,-3.8891482,-12.992831
9696,0.16015416,-10.6778345
9697,-8.908721,-10.3064
9698,-8.9878435,-10.40662
9699,-0.21826327,-10.328759
9700,-0.26777267,-7.8728313
9701,-9.2994375,-10.55961
9702,-0.2309244,-7.43226
9703,-3.9289975,-13.035668
9704,-2.3853655,-3.1161852
9705,-0.20674732,-10.52982
9706,-2.8734891,-10.925576
9707,-4.8818808,-6.3166914
9708,-4.566907,-5.1568294
9709,-0.29681426,-7.79119
9710,-5.464985,-7.367536
9711,-4.5528555,-9.342251
9712,-4.596723,-4.909695
9713,-4.781195,-4.361612
9714,-5.0270057,-6.33451
9715,-2.1991389,-10.560313
9716,-0.24936688,-7.946517
9717,-5.788857,-11.398314
9718,-5.440973,-7.407838
9719,-4.7999325,-6.253775
9720,-4.6826434,-6.4392056
9721,-9.277764,-10.586708
9722,-0.13888292,-10.5812025
9723,-7.57304,-10.285959
9724,-1.8823354,-9.811703
9725,-4.6359873,-11.253399
9726,-5.98416,-11.761685
9727,-9.280286,-10.569197
9728,-0.299719,-7.550177
9729,-7.7663383,-9.972652
9730,-5.4491434,-7.3717875
9731,-4.232291,-2.9349275
9732,-5.423753,-7.4014297
9733,-1.5987986,-11.14655
9734,-0.35562274,-7.8937593
9735,-4.8943024,-4.487677
9736,-1.7710162,-11.284141
9737,0.2199769,-10.564639
9738,-0.15817292,-8.760941
9739,-5.4448004,-7.416376
9740,-0.5657847,-10.011352
9741,-0.57460105,-9.813844
9742,-1.7199599,-11.648696
9743,-4.7135487,-11.332505
9744,-0.457213,-9.858475
9745,0.23474191,-10.708325
9746,-4.2533484,-2.9465292
9747,-0.2229321,-7.154259
9748,-0.2190493,-7.9125476
9749,-5.534895,-7.871974
9750,-1.7937654,-11.15394
9751,-4.870386,-4.4936686
9752,-1.7264689,-11.15281
9753,0.20921677,-10.64764
9754,0.2699305,-10.910943
9755,-0.27165228,-7.565262
9756,-1.7354919,-11.207589
9757,-7.3550763,-9.685975
9758,-0.16148782,-7.046044
9759,-0.24781437,-7.471463
9760,-0.45229846,-9.8813925
9761,0.3008571,-10.755136
9762,-0.20512754,-7.2348876
9763,-0.18143666,-7.1214066
9764,-0.39611414,-7.583714
9765,-1.7185268,-11.650705
9766,-0.16877161,-7.1101885
9767,-5.3165083,-6.504106
9768,-5.3189797,-10.510156
9769,-4.885316,-9.771543
9770,-3.8837798,-9.103947
9771,-0.17613165,-7.113795
9772,-4.096177,-11.293734
9773,-0.58538777,-9.934011
9774,-2.5381317,-12.353061
9775,-0.23341633,-7.4712462
9776,0.21616119,-10.658607
9777,-4.7241464,-3.9747756
9778,-0.56956077,-9.998113
9779,-0.59987354,-9.945146
9780,-0.17708012,-7.127912
9781,-0.47691706,-9.856789
9782,-1.7334174,-11.275565
9783,-3.1773274,-9.448616
9784,-4.282636,-11.186049
9785,-0.16178904,-7.2160044
9786,-6.6004553,-5.7535596
9787,-4.2564654,-2.9608984
9788,-9.268877,-10.518389
9789,-5.440411,-7.415792
9790,-4.2458677,-3.0861964
9791,-5.404981,-7.1202254
9792,-5.403392,-7.1930895
9793,-4.8857293,-12.561211
9794,-2.9407964,-9.369912
9795,-5.3015265,-6.7518005
9796,-1.6860406,-11.268197
9797,-0.34007564,-7.8644314
9798,-6.175015,-11.4377575
9799,-3.1098511,-7.729044
9800,-5.458826,-7.3383694
9801,-1.3880304,-9.831862
9802,-0.21300197,-7.2252364
9803,-0.43083405,-9.86517
9804,-0.4170339,-9.629815
9805,-4.9618716,-4.1311097
9806,-4.8817077,-6.350961
9807,-4.393568,-9.403501
9808,0.21575566,-7.255426
9809,-5.599772,-5.918374
9810,-4.1130834,-11.152153
9811,-6.0193224,-11.7977495
9812,0.1966905,-10.692229
9813,-4.761934,-11.255557
9814,-2.7943108,-10.872151
9815,-0.71312314,-9.795067
9816,-4.3222175,-9.336582
9817,-4.9047904,-4.3079143
9818,-5.2870517,-10.469161
9819,0.2712033,-10.871139
9820,0.21444313,-7.2761006
9821,-3.2029202,-6.84835
9822,-0.15996249,-7.1247463
9823,-0.41131666,-9.546836
9824,-4.302924,-2.985687
9825,-0.16871825,-7.125562
9826,0.33867213,-10.446093
9827,-1.8856682,-11.195898
9828,-0.14851728,-7.727981
9829,-3.2438786,-6.8605113
9830,-1.6856334,-11.625795
9831,0.1753554,-10.6280155
9832,0.33248052,-10.650338
9833,-4.2859526,-11.072073
9834,-2.5299697,-10.288597
9835,-5.443489,-7.249165
9836,-9.197332,-10.511186
9837,-4.543029,-9.329209
9838,-3.1380274,-9.098405
9839,-5.4135537,-7.4179792
9840,-5.8886476,-11.472885
9841,-4.845468,-4.5029316
9842,-0.4631126,-9.8241005
9843,0.20224744,-10.599692
9844,-4.7321196,-11.314485
9845,-5.653341,-12.266568
9846,-5.3877497,-6.852072
9847,-0.5085077,-9.995906
9848,-3.806099,-8.3976345
9849,-5.410829,-7.041707
9850,-2.4829576,-7.481257
9851,-5.4814677,-7.319456
9852,-4.249636,-2.960932
9853,-0.17250875,-7.1404953
9854,-5.4336004,-7.1274743
9855,-8.955713,-10.231175
9856,-6.534039,-5.816328
9857,-3.0573,-8.919154
9858,-4.8905873,-4.4905434
9859,-0.48404515,-9.932145
9860,-5.413092,-7.210265
9861,-0.6048141,-9.999703
9862,-4.8938174,-10.39111
9863,-4.9447837,-11.49935
9864,-5.4451375,-7.38839
9865,-4.9944134,-4.462955
9866,-5.414457,-7.237084
9867,-0.15904969,-7.9732833
9868,-3.1576889,-9.145243
9869,-1.118415,-9.843582
9870,-2.2045438,-11.046612
9871,-5.3894734,-7.146769
9872,-0.4142712,-7.563909
9873,-6.675419,-5.726891
9874,-1.6533966,-11.130348
9875,-2.517866,-12.238327
9876,-9.599774,-8.85264
9877,-0.31945008,-10.905168
9878,-5.41483,-7.400404
9879,-0.4571557,-9.879632
9880,-5.3844104,-7.3856816
9881,-1.3061863,-9.834332
9882,-6.5242352,-5.786787
9883,0.30705363,-10.654224
9884,0.23163825,-10.608898
9885,-1.6626476,-11.223909
9886,-5.716056,-12.180069
9887,-6.548134,-5.8389134
9888,-4.253535,-2.9559057
9889,-3.134899,-9.144992
9890,0.3272304,-10.67126
9891,-0.018198887,-10.58674
9892,-5.4130735,-7.235848
9893,0.24465345,-11.011106
9894,-2.547234,-7.4763365
9895,0.20467994,-10.630637
9896,-6.668661,-5.770759
9897,-0.17058896,-8.911402
9898,0.17992717,-10.609977
9899,-0.31855118,-7.7920985
9900,-1.7011025,-11.220993
9901,-0.6224112,-9.861962
9902,-6.5675807,-5.796216
9903,-4.4894123,-9.016108
9904,-0.038684644,-7.660957
9905,-0.25194758,-7.8983493
9906,-0.21221915,-7.463621
9907,-0.4587809,-9.889949
9908,-0.49389842,-9.874983
9909,-4.232856,-2.9467518
9910,-4.255698,-2.9554715
9911,-0.010756651,-7.618294
9912,-0.51129,-9.853676
9913,0.3612994,-10.719688
9914,0.16268304,-10.545482
9915,-4.263364,-2.9657388
9916,-3.060503,-7.68852
9917,-5.380654,-7.2031674
9918,-7.2041593,-8.7543545
9919,-0.6191885,-10.190382
9920,0.27859643,-10.633482
9921,-5.3815556,-7.158226
9922,-0.469757,-9.823898
9923,-4.9710026,-11.575276
9924,-2.50868,-7.3977847
9925,-7.38099,-9.669938
9926,-3.8616004,-9.046454
9927,-0.05719588,-7.9468913
9928,0.21666838,-7.22622
9929,-0.0038924466,-7.6431065
9930,-0.3467102,-10.890251
9931,-0.15733865,-7.102684
9932,-0.33117753,-7.7976832
9933,-3.7854438,-11.248895
9934,-0.0824533,-7.872798
9935,-3.8681695,-9.1388855
9936,-0.4902327,-9.865704
9937,-6.6239753,-5.801546
9938,0.19181326,-10.950365
9939,0.13890779,-10.663846
9940,-0.1752846,-8.103222
9941,-2.555879,-7.469259
9942,-0.1299444,-7.0613594
9943,-2.5759885,-12.282037
9944,-0.4321014,-9.612237
9945,-0.26075333,-7.1975045
9946,-2.699903,-10.844644
9947,-0.4337817,-9.727085
9948,0.21538861,-7.2251697
9949,-2.5998785,-12.260018
9950,-0.16306858,-7.118602
9951,-0.33413684,-7.419105
9952,-2.5324183,-12.332004
9953,-0.40365914,-7.7647824
9954,-1.3090743,-9.874691
9955,-0.026292756,-7.6255584
9956,-0.4456336,-10.84328
9957,-2.8317354,-10.457784
9958,-0.16849229,-7.812644
9959,-3.1229067,-9.116595
9960,-0.23246679,-7.249257
9961,-0.1721724,-8.695178
9962,-5.4165816,-7.248107
9963,-2.850075,-10.90927
9964,-0.24345417,-7.879451
9965,-6.5253983,-5.8950095
9966,-5.482497,-7.8504057
9967,-0.46990433,-9.793962
9968,-1.3212396,-9.801026
9969,-0.17435674,-7.1079655
9970,0.24243468,-10.998702
9971,-1.6963154,-11.194937
9972,0.28775886,-10.659036
9973,-1.2519553,-8.569201
9974,-2.8475442,-7.701993
9975,-2.5365965,-12.314898
9976,-0.30078465,-7.6982355
9977,0.22997159,-10.603815
9978,0.20429647,-10.582646
9979,0.0198067,-7.6187944
9980,-1.2909211,-9.806083
9981,-6.628553,-5.78778
9982,-4.970878,-10.39741
9983,-5.384469,-7.2214994
9984,-0.14364788,-7.602945
9985,0.15660547,-10.737538
9986,-1.4033691,-9.822042
9987,-1.527952,-11.05091
9988,-6.616418,-5.753753
9989,0.047033958,-10.527274
9990,0.091504335,-10.7305155
9991,-1.5496486,-11.112238
9992,-5.3072786,-10.554555
9993,-0.31199244,-10.874367
9994,-0.32633603,-7.6524997
9995,-2.1016784,-10.982094
9996,-2.4235282,-9.385552
9997,-4.2624373,-2.9613616
9998,0.22068985,-10.944317
9999,0.21354342,-10.561685
10000,-6.6175804,-5.812943
10001,-1.6393564,-11.151571
10002,0.19598609,-10.582789
10003,-2.4989877,-10.286611
10004,-1.1256171,-9.868254
10005,0.012428585,-10.623457
10006,-0.09690592,-8.883177
10007,0.09677142,-10.459034
10008,-0.46083906,-9.877941
10009,-2.4830658,-10.024146
10010,0.21247137,-10.933312
10011,0.2068698,-10.928306
10012,0.34968394,-10.639129
10013,-0.3817307,-9.584881
10014,0.17708856,-10.599924
10015,-1.3143849,-9.828303
10016,-0.23208305,-7.77724
10017,-1.7026775,-11.104607
10018,0.21837862,-10.596082
10019,-0.04307937,-7.6326346
10020,-0.08436624,-7.9072804
10021,-0.17762218,-8.712364
10022,-1.3031284,-9.811328
10023,-0.20871507,-7.9860177
10024,-3.9323246,-9.990308
10025,-0.10296718,-10.497166
10026,-1.3197688,-9.84826
10027,-0.12173272,-7.9736805
10028,-1.4959545,-9.988638
10029,-5.4706798,-7.8477716
10030,-0.060602985,-8.932366
10031,-2.4554763,-10.294962
10032,-0.039363585,-8.900147
10033,-1.2999406,-9.8462105
10034,-0.35955492,-10.86194
10035,-5.4367914,-7.251923
10036,0.21332954,-7.2627645
10037,0.2379481,-10.4998
10038,0.1767818,-10.890403
10039,-3.3786948,-9.668738
10040,-0.11786142,-7.604212
10041,-2.825171,-12.108784
10042,-0.24453221,-7.475089
10043,-5.769508,-12.3587265
10044,-3.113513,-7.6418653
10045,-2.4192853,-9.3463955
10046,-3.0761278,-9.21679
10047,-7.345782,-9.6131
10048,-0.62359643,-10.200551
10049,0.07324095,-8.192568
10050,-0.51581234,-9.868237
10051,-3.0986855,-9.080232
10052,-4.250625,-2.9610248
10053,0.19647036,-10.524942
10054,-1.989649,-8.294211
10055,-1.3187393,-9.878114
10056,-2.2242434,-10.916141
10057,0.18991154,-10.676369
10058,-0.63643444,-9.9588585
10059,-4.4985337,-8.880059
10060,-1.2718552,-9.844112
10061,-0.13013107,-7.9966826
10062,-1.2594101,-9.766104
10063,-4.3779216,-5.1895905
10064,-4.124721,-9.104802
10065,-1.7074465,-11.206622
10066,-0.29702032,-7.2627263
10067,-1.2691658,-9.699093
10068,-1.1025989,-10.084064
10069,-1.3140688,-9.8397255
10070,-0.4721237,-9.757401
10071,0.047806054,-8.159302
10072,-0.1543939,-7.968873
10073,-2.5274434,-10.196146
10074,-0.13705932,-7.931478
10075,-0.041470934,-7.61417
10076,0.032640852,-8.072466
10077,-1.3058115,-9.826371
10078,-0.47285527,-7.822837
10079,-0.4478494,-7.6918387
10080,-0.4853334,-9.797286
10081,0.22610973,-7.3308997
10082,0.28834096,-10.662412
10083,-2.146386,-11.024675
10084,-3.8165371,-10.003358
10085,0.20936187,-7.241922
10086,-0.87060827,-8.906607
10087,-3.5489528,-11.377411
10088,0.21422434,-10.955346
10089,-5.64721,-8.031162
10090,0.165309,-10.500548
10091,-2.3038087,-11.065138
10092,-6.558613,-5.81447
10093,-1.7095431,-11.166946
10094,-3.0064907,-10.532388
10095,-0.4051497,-9.601705
10096,-0.38121602,-7.7750916
10097,-2.7422323,-12.113398
10098,0.13993134,-10.835522
10099,-4.2507753,-2.961533
10100,-2.6039524,-12.16871
10101,-5.493787,-7.924695
10102,0.3769364,-10.553037
10103,-2.9042184,-7.5904217
10104,0.062091134,-10.476705
10105,-6.6399283,-5.7823906
10106,0.43289596,-10.644947
10107,-0.17486256,-7.1076784
10108,-2.7266593,-10.426594
10109,-5.576964,-7.8956194
10110,-7.440588,-9.702468
10111,-0.6440102,-10.171804
10112,0.036713883,-8.146124
10113,-0.23411535,-10.023125
10114,-6.625813,-5.776384
10115,0.14223664,-10.546782
10116,-2.772148,-12.025112
10117,-0.25884914,-9.774698
10118,0.097686894,-8.168343
10119,-6.6890545,-5.8235393
10120,-5.35061,-7.235873
10121,-1.3254774,-10.973391
10122,0.008635385,-10.473995
10123,-0.35338223,-7.931883
10124,0.21951893,-10.597367
10125,-1.3288703,-8.614091
10126,-0.18941349,-7.4422674
10127,-0.9533631,-8.847005
10128,-0.34141797,-7.6135178
10129,0.17448089,-10.565126
10130,-0.4251809,-9.564681
10131,-1.2322197,-9.802105
10132,-1.2533269,-9.852562
10133,0.20508575,-10.572127
10134,-1.2865402,-9.799806
10135,-6.6499662,-5.767005
10136,-6.5994067,-5.7571907
10137,-1.5950251,-11.1878195
10138,-1.487194,-10.953015
10139,0.5618621,-10.342547
10140,-1.4454737,-8.886088
10141,-6.6765423,-5.7635036
10142,0.113100655,-10.566698
10143,-1.3747909,-9.811481
10144,-0.1040463,-7.572003
10145,-0.088631324,-9.097309
10146,-4.248675,-2.9588552
10147,-6.6504717,-5.7885714
10148,-2.1674948,-10.016211
10149,-6.668287,-5.7671146
10150,-0.45891944,-9.887667
10151,-1.7298044,-11.159145
10152,-1.2509018,-10.80148
10153,-1.3541758,-10.966248
10154,0.110480756,-8.2030115
10155,-6.6563134,-5.810406
10156,-4.5668883,-8.699838
10157,-0.21776064,-7.5273447
10158,0.15616494,-10.574671
10159,-0.37613568,-8.796147
10160,-0.21832037,-10.022074
10161,-0.038984884,-7.8752723
10162,-1.0772201,-9.276251
10163,0.18344647,-10.698268
10164,0.20621894,-10.566298
10165,-0.08093896,-8.559764
10166,-3.0941432,-7.7448063
10167,-6.6436405,-5.778563
10168,0.18901731,-7.44832
10169,-1.2735804,-9.839937
10170,-0.7713542,-8.954756
10171,-1.0757828,-9.831046
10172,-4.2492385,-2.945388
10173,-0.21049678,-7.4093995
10174,-0.42691875,-9.611597
10175,-6.679845,-5.894558
10176,-1.2147653,-9.86683
10177,-0.03249344,-10.67957
10178,-4.2608957,-2.957543
10179,-0.7871603,-9.023002
10180,-0.23186448,-7.702806
10181,-0.8251852,-9.015538
10182,-1.9556417,-10.274065
10183,-5.4029636,-7.1891766
10184,0.047350626,-10.442344
10185,-5.635718,-9.904259
10186,-6.6874046,-5.756276
10187,-2.6358657,-10.197359
10188,-4.357833,-8.877202
10189,-0.45273462,-10.816118
10190,-0.31369993,-10.384537
10191,-0.058137637,-8.970562
10192,0.17138904,-10.583181
10193,0.25228423,-10.600634
10194,0.17950745,-7.410244
10195,-0.6254226,-9.768838
10196,-0.32868117,-9.813482
10197,-1.4549338,-10.748178
10198,-0.423354,-9.637626
10199,0.9591029,-10.819477
10200,-5.5070987,-10.533408
10201,-8.467392,-5.444051
10202,-0.038481932,-7.6520033
10203,-3.8927853,-11.262714
10204,-0.18284896,-7.348252
10205,-3.5327034,-11.33426
10206,-8.1192,-10.463258
10207,-1.4093144,-9.9162445
10208,-0.029905042,-10.362968
10209,-0.094839424,-9.081147
10210,-6.5894375,-5.8055997
10211,-0.29480648,-9.59802
10212,-0.16777714,-7.4671984
10213,-1.3778096,-9.752394
10214,-0.23186433,-10.052674
10215,-1.6184287,-11.2172
10216,0.55092317,-10.353959
10217,-5.6615396,-12.213995
10218,-5.7216067,-9.825307
10219,0.24458055,-10.5854025
10220,-4.375951,-8.905523
10221,-0.08484638,-9.026333
10222,-0.31281543,-9.951121
10223,-0.6824117,-10.254075
10224,-1.3691779,-8.898002
10225,0.2269572,-10.592267
10226,-0.332229,-10.360056
10227,-0.25276265,-10.831441
10228,-3.7971241,-11.28167
10229,-0.16891724,-7.559232
10230,-4.2476625,-2.9404666
10231,-3.501967,-11.492826
10232,-1.0767553,-9.842553
10233,-1.4154949,-9.806816
10234,0.21866336,-10.729819
10235,-1.1847322,-9.798641
10236,0.23745592,-7.319957
10237,-0.9654348,-8.880932
10238,-1.3785243,-9.850476
10239,0.9669319,-10.8254595
10240,0.25266525,-10.543352
10241,-3.466178,-10.474661
10242,-0.25543034,-10.409157
